客户ID,客服ID,消息内容,发送方,发送时间,对话ID,session_abs,session_tag
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,亲亲，有什么可以帮您的？,0,2023/11/8 9:21,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,实体公司其实,1,2023/11/8 14:07,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,[玫瑰],0,2023/11/8 14:16,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,"【停机首次提醒】尊敬的用户，您好，您的号码已欠费超过七天，已无法接听电话，请核实后尽快充值！ 

1、复机后可以联系客服领取神秘礼物（流量/会员/语音） 
2、话费充值9.95折优惠 

快回复客服给您发送9.95折充值链接吧！！有任何问题也可发消息给我们，感谢您对电信业务的支持。 

（如您已复机，请忽略本次提醒，很抱歉打扰到您）",0,2023/12/15 15:01,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,"【停机二次提醒】尊敬的用户，您好，您的号码已欠费超过七天，已无法接听电话，请核实后尽快充值！ 

1、复机后可以联系客服领取神秘礼物（流量/会员/语音） 
2、话费充值9.95折优惠 

快回复客服给您发送9.95折充值链接吧！！有任何问题也可发消息给我们，感谢您对电信业务的支持。 

（如您已复机，请忽略本次提醒，很抱歉打扰到您）",0,2023/12/16 19:02,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,"【停机三次提醒】尊敬的用户，您好，您的号码已欠费超过七天，已无法接听电话，请核实后尽快充值！ 

1、复机后可以联系客服领取神秘礼物（流量/会员/语音） 
2、话费充值9.95折优惠 

快回复客服给您发送9.95折充值链接吧！！有任何问题也可发消息给我们，感谢您对电信业务的支持。 

（如您已复机，请忽略本次提醒，很抱歉打扰到您）
",0,2023/12/17 14:54,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,11111111,1,2023/12/18 16:51,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,有什么可以帮您？,0,2023/12/18 16:53,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,都比欠了多少,1,2023/12/19 16:05,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,您19330914094的号码当前欠费金额11.90元,0,2023/12/19 16:06,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,你帮我一下呗我的我的号码需要充值多少我每个月月租多少,1,2023/12/19 16:07,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,您号卡当前需要缴清欠费金额11.90元，您号卡的每月的基本月租是39元，但是号卡内之前有赠送您一个话费返还福利，赠送您10元话费*12个月，活动期间月租实扣是29元。,0,2023/12/19 16:09,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,嗯不是从19块吗怎么搞的花费越来越高再这样我就要投诉了,1,2023/12/19 16:14,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,您号卡的通用流量是有超量使用的情况，超量情况下是会收取套餐外费用的，亲亲,0,2023/12/19 16:17,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,而且您的存费送活动是受理时间：2022-11-05 21:07:07 失效时间：2023-11-30 23:59:59,0,2023/12/19 16:20,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,这个是到期失效了的,0,2023/12/19 16:21,1355,,
wmFS0DDgAA4fOEF_G1kfHOFRnn__uH_w,17308401160,目前的赠送返还活动是指定互联网卡用户赠送120元话费，受理：2023-04-13 02:31:43 失效：2024-03-31,0,2023/12/19 16:21,1355,用户咨询欠费情况、充值缴费、通话分钟数和流量等问题，并表达 possible 投诉情绪。,投诉
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,你好,1,2023/8/9 17:52,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,您好，很高兴为您服务，请问有什么可以帮您？,0,2023/8/9 17:53,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,"{""duration"":20,""size"":0,""toTxt"":""刚才有个湖南电信的给我那个打电话了，说把这个号不欠费嘛，我才交上交了\n钱，然后交了钱之后，他说把现在交送100分钟通话加100多送30G流量，好像是\n就是180G，然后我现在就是问你一下。\n转换完成"",""toTxtUrl"":""https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/voicetotxt_1691574801781_1691574804747.png"",""url"":""https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/6d93df8f-7fe3-4ec1-bce8-ec9a9e86e0c6_1691574804486.mp3""}",1,2023/8/9 17:53,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,方便电话吗,1,2023/8/9 17:53,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,亲亲 这边是您的专属文字客服哦,0,2023/8/9 17:54,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,就是刚才电信客服给我打电话，然后我这个手机是不是欠费了吗？他说吧，现在交上的话送100分钟通话，然后加上多送30G流量了，也就是180g，然后现在交上了，是真的嘛,1,2023/8/9 17:55,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,收取额外费用吗？,1,2023/8/9 17:55,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/222f7e06-6190-47d7-8f74-6ffc6a821779_1691575005711.jpg,1,2023/8/9 17:56,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/2e7671eb-7ad6-469f-9d86-7db2b32dce4b_1691575006285.jpg,1,2023/8/9 17:56,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,这是不是已经是送了,1,2023/8/9 17:56,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,客服说赠送您30G流量是吗？,0,2023/8/9 17:58,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,说了180g嘛,1,2023/8/9 18:00,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,这才170,1,2023/8/9 18:00,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/e96e246a-ca39-45b8-a149-04d0beac4beb_1691575274997.jpg,1,2023/8/9 18:01,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,还有赠送100分钟通话,1,2023/8/9 18:01,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,亲亲客服这边帮您核实到100分钟通话时长已经赠送到账了哦,0,2023/8/9 18:07,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,您这边之前万号是拨打的您的电话号码18175954913么,0,2023/8/9 18:07,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,不是他给我打电话我用的另外卡移动的,1,2023/8/9 18:08,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,后来打完电话我就交上了,1,2023/8/9 18:08,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/8fad8929-6566-4842-81b1-d925cbe0ec5d_1691575769986.jpg,1,2023/8/9 18:09,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,你看看,1,2023/8/9 18:09,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,1000111打的嘛就是电信的,1,2023/8/9 18:13,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,亲亲请您提供一下当时热线客服联系您的那个电话号码哦,0,2023/8/9 18:13,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,客服帮您核实一下,0,2023/8/9 18:13,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,亲亲但是热线给您的哪个号码打的呢,0,2023/8/9 18:13,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,3711000,1,2023/8/9 18:14,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,37110000,1,2023/8/9 18:14,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,亲亲不是哪个热线给您打的,0,2023/8/9 18:14,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,热线用户是给您的18175954913这个号码进行的联系么,0,2023/8/9 18:15,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,15836332591,1,2023/8/9 18:15,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,这个,1,2023/8/9 18:15,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,热线客服是给您的18175954913这个号码进行的致电联系么,0,2023/8/9 18:15,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,不是,1,2023/8/9 18:15,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,是15836332591,1,2023/8/9 18:15,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,我当时用的15836332591这个号码,1,2023/8/9 18:16,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,后来我交话费现在用的18175954913,1,2023/8/9 18:16,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,好的，马上为您核实，请您稍等下，谢谢,0,2023/8/9 18:17,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,??,1,2023/8/9 18:18,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,亲亲帮您核实到这边会在三个工作日内给您额外赠送25G通用流量??,0,2023/8/9 18:28,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,您这边可以耐心等待下哦,0,2023/8/9 18:28,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,并且看到您的存费送费活动快要到期了,0,2023/8/9 18:28,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,"【亲亲首冲50得170的存费活动重磅来袭啦！！！】
推荐您参加存费50送120元的活动~点击链接：

http://flow.hn.189.cn/hnfx/page/goIn32?clientid=qiyewxxyanz充值成功后50元立即到账，赠送的120是从激活次月开始赠送，每个月赠送10元

返还的10元可以帮您抵扣月租，比您单独充值要划算的多哦~亲亲可以点击链接参与尝试哦

",0,2023/8/9 18:28,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,亲亲可以点击下方续订链接参与续订哦,0,2023/8/9 18:29,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,续订链接http://flow.hn.189.cn/hnfx/hd/cfsf50120xy?isWx=1&clientid=qiyewxxyanz，续订成功后和之前一样50元立即到账， 赠送的120元分12个月返还，每个月10元，返还的10元可以帮您抵扣号卡月租消费,0,2023/8/9 18:29,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,好的谢谢,1,2023/8/9 18:35,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,这个到期之前交也不迟吧,1,2023/8/9 18:35,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,亲亲推荐亲亲现在点击链接参与续订哦??,0,2023/8/9 18:37,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,避免您后续忘记,0,2023/8/9 18:37,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,好,1,2023/8/9 18:38,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,嗯嗯,0,2023/8/9 18:39,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,很荣幸为您服务，以后有需要也可以找客服哦，祝您生活愉快！,0,2023/8/9 18:39,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,??,1,2023/8/9 18:39,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,[玫瑰],0,2023/8/9 18:41,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,你好,1,2023/9/6 22:10,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/fc165fae-5fb9-46ea-8b53-7b20d888e61f_1694009445348.jpg,1,2023/9/6 22:10,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,续费了,1,2023/9/6 22:10,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,上面写了2023-10-1啥意思,1,2023/9/6 22:11,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,我刚看了套餐还是9.19到期,1,2023/9/6 22:11,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/995a8633-11b9-4838-9dc5-383b8f708bac_1694009645931.jpg,1,2023/9/6 22:13,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,哦有了,1,2023/9/6 22:14,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,是从10月开始返是吧,1,2023/9/6 22:20,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,是从10月开始返是吧,1,2023/9/6 22:20,1356,,
wmFS0DDgAAXOd4ruLhVJOYJOFVF3UlsA,17308401160,"亲亲您好，麻烦提供一下手机号码+姓名+身份证后6位数，客服这边帮您查询一下哦，谢谢！
",0,2023/9/7 9:11,1356,用户咨询电信话费问题和套餐具体情况,服务咨询
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,亲亲您是不是忘记了什么呀，悄悄提醒一下，您名下有一张湖南电信号卡已经有较长时间未使用了，告诉您一个好消息，关注到您是我们的优质用户，【目前恢复使用可享限时优惠，还可以将之前的欠费进行减免哟！！】期待您的回复，客服将活动内容与您详细介绍一下哟！！,0,2023/7/4 15:00,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,"亲亲，之前发的消息您有收到吗，悄悄再来提醒一下，您名下有一张湖南电信号卡已经有较长时间未使用了，告诉您一个好消息，关注到您是我们的优质用户，【目前恢复使用可享限时优惠，可以将之前的欠费进行减免哟！！】

客服可以将优惠活动内容与您详细介绍一下！！期待您的回复",0,2023/7/9 11:36,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,在干嘛,1,2023/8/4 16:04,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,我这里这俩天老是接到境外电话我不是已经关了吗,1,2023/8/4 16:04,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,亲亲您好，请问是这个号码吗19194223352,0,2023/8/4 16:06,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,19164766890,1,2023/8/4 16:06,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/593ee0ff-fe0a-4f39-94e9-f68cdec3760b_1691136453243.jpg,1,2023/8/4 16:07,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/fc455d5d-e3db-41ed-bad0-3978b9c223c3_1691136469029.jpg,1,2023/8/4 16:07,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,亲亲您好，麻烦提供一下姓名+身份证后6位数，客服这边帮您查询一下哦，谢谢！,0,2023/8/4 16:08,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,刘新怀247017,1,2023/8/4 16:08,1357,,
wmFS0DDgAAosQ1zPJQkoZHTc01Cwo3jQ,17308401160,亲亲您好，查询您的号码是正常的哦，关于接到陌生号码的问题，建议亲亲设置黑名单或者拒接哦,0,2023/8/4 16:12,1357,用户反馈境内外电话骚扰，希望解决,投诉
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,"【签到提醒】亲亲，经系统记录您是咱们互联网卡专区的签到贵宾。悄悄告诉您，本月连续签到打卡互联网卡专区，可赚免费流量与话费券噢
完成任务中心任务还有更多惊喜福利快来点击 http://t.hn.189.cn/qYNJV3ua 参与吧！！（再来签一次吧！！！球球了！o(╥﹏╥)o）",0,2023/7/21 17:08,1358,,
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,19168047082,1,2023/8/31 14:26,1358,,
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,有活动吗,1,2023/8/31 14:27,1358,,
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,有的亲亲，现在有存费送费活动哦，存50送120元话费，,0,2023/8/31 14:42,1358,,
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,《充50送120元话费》亲亲您好，推荐点击链接参与存费送费活动：http://flow.hn.189.cn/hnfx/hd/cfsf50120xy?isWx=1&clientid=qiyewxzry（充值的50元立即到账，赠送的120元从次月开始返还，每个月返还10元），比您自行充值要划算哦，点击链接参与哦，直接充值无法享受赠送哦。,0,2023/8/31 14:42,1358,,
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,赠送费用从10月开始赠送哦,0,2023/8/31 14:42,1358,,
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,[价值25元会员免费送]悄咪咪说下:如果您成功办理了(存50送120)而且手机号码没有注册过bilibili的话，可以凭借办理截图找客服获取大会员领取链接哦!!完全免费体验一个月!,0,2023/8/31 14:42,1358,,
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,已经充了,1,2023/8/31 14:43,1358,,
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,领取链接https://qy.hn.189.cn/hn_userEquitys/act/bilibili/index?channel=QWKF,0,2023/8/31 14:53,1358,,
wmFS0DDgAA7xjsDC6-Hx4t5flMR7lBwA,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/1693464837667_1693464837667.png,0,2023/8/31 14:53,1358,询问是否有活动,服务咨询
wmFS0DDgAAueuOBHOUfYMqY_oZcNt0Hg,17308401160,【活跃提醒】【流量使用提醒】亲亲，您的数据流量剩余较多，建议尽快使用。如您3天内使用，还可免费获30G通用流量（分6个月每月5G赠送，预计3个工作日内生效），确认参与请于24小时内使用您的电信号码短信回复“293”至10001886，不清楚参与活动号码及详情可以咨询客服哦。戳进专区 https://flow.hn.189.cn/hnfx/hkly/autos?clientid=WXHL77 ，领更多福利！,0,2023/12/11 17:54,1359,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,【影视APP会员限时10元/月】 亲亲！速抢10元影视权益，任选腾讯视频、爱奇艺、芒果TV、优酷视频、哔哩哔哩等会员，会员每个月只要10块钱哦！！大量新剧来袭，让您暑期档先睹为快。 如果您有意向办理，可以回复我给您提供办理链接哦(*^▽^*),0,2023/8/4 18:36,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,你好,1,2023/8/6 18:09,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,怎么销户,1,2023/8/6 18:09,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,亲亲，因人工接入需要一定时间，您可先提供您的问题、问题号码、姓名以及身份证后6位给客服，客服接入后为您处理，谢谢??(??ω??)?? （人工工作时间：9:00-21:30）,0,2023/8/6 18:09,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,您好，很高兴为您服务！请问有什么可以帮您？,0,2023/8/6 18:11,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,亲亲您可以提供下您的号码、机主姓名以及身份证号码后6位，这边帮您查询一下哦，谢谢！,0,2023/8/6 18:11,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,销户,1,2023/8/6 18:15,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,13337203842,1,2023/8/6 18:15,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,67812,1,2023/8/6 18:16,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,您好，请问您是在使用这张卡的过程中有遇到什么问题吗？为什么想要销户呢？,0,2023/8/6 18:25,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,不想用了,1,2023/8/6 18:26,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,亲亲看到您的存费送费活动虽然即将到期但是您这边可以点击下方链接参与活动续订呀~,0,2023/8/6 18:45,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,续订链接http://flow.hn.189.cn/hnfx/hd/cfsf50120xy?isWx=1&clientid=qiyewxxyanz，续订成功后和之前一样50元立即到账， 赠送的120元分12个月返还，每个月10元，返还的10元可以帮您抵扣号卡月租消费,0,2023/8/6 18:45,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,销户,1,2023/8/6 18:54,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,亲亲如继续使用客服可以帮您申请赠送【240G通用流量】 分12个月返还 每月免费额外享受20G通用流量  推荐亲亲您可以继续尝试一下呀~,0,2023/8/6 19:00,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,不用,1,2023/8/6 19:05,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,您好，如果您确认需要销户，请进入路径：“湖南电信”公众号-消息栏回复“30”然后点击“点击进入互联网卡销户”，即可找到销户申请入口； 进入号码注销页面，提供号码、机主姓名、身份证号码、联系电话、支付宝账号等信息，上传相关凭证，号码无欠费状态下，月初是1-6号扣月租，当月1号至每月最后一天下午6点以前提交相关信息即办理预拆机，次月7号之后系统自动办理正式拆机，如有自由话费将退款至支付宝账户，支付宝账号名需与号码机主一致，正式拆机后7个工作日内退还余额,0,2023/8/6 19:26,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,"【影视APP会员限时10元/月】 您的专享福利来啦，每月10元，就能拥有价值30元的影视月会员，腾讯视频、爱奇艺、优酷、B站、芒果TV等王牌会员权益每月任选一。
马上办理，立即承包你的暑假观剧片单。快快回复我给您提供办理链接吧",0,2023/9/4 18:26,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,我的号为什么还没有消户,1,2023/9/7 9:18,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,"亲亲您好，非常抱歉，麻烦提供一下手机号码+姓名+身份证后6位数，客服这边帮您查询一下哦，谢谢！
",0,2023/9/7 9:29,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/1694050201741_1694050201741.png,0,2023/9/7 9:30,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,https://zlhx-scrm-obs.obs.cn-east-3.myhuaweicloud.com:443/%E4%BC%81%E4%B8%9A%E5%BE%AE%E4%BF%A1%E6%88%AA%E5%9B%BE_16940502077001_1694050261139.png,0,2023/9/7 9:30,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,不好意思，图片发错了，请忽略,0,2023/9/7 9:30,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,13337203842,1,2023/9/7 9:30,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,许乐,1,2023/9/7 9:30,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,67812,1,2023/9/7 9:30,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,一个月之前就说了,1,2023/9/7 9:31,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,13337203842手机号码请问是这个吗,0,2023/9/7 9:32,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,是的,1,2023/9/7 9:33,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,亲亲您好，查询您的号码没有提交销户资料的记录哦，请问亲亲是什么原因需要销户呢，是使用的时候遇到什么问题了吗？,0,2023/9/7 9:34,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,不用了,1,2023/9/7 9:34,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,不想用了,1,2023/9/7 9:34,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,消户,1,2023/9/7 9:34,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,亲亲您好，因您是我们的优质用户，您继续使用客服申请赠送您240GB通用流量，每月赠送20GB，连续赠送12个月，您看可以吗,0,2023/9/7 9:35,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,我不用,1,2023/9/7 9:36,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,亲亲您好，您这个套餐是非常划算的，也是大流量卡的呢，建议您可以继续使用的，给家人使用也可以的哦，您再考虑一下呢,0,2023/9/7 9:50,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,不用了谢谢,1,2023/9/7 9:50,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,本月套餐费已扣除，建议亲亲可以使用到月底哦，号码注销后马上不能使用了哦，之后也无法恢复的呢,0,2023/9/7 10:07,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,注销,1,2023/9/7 10:07,1360,,
wmFS0DDgAAU2AkWiLm9RbW2Ab8zm9yNw,17308401160,您好，如果您确认需要销户，请通过微信公众号：湖南电信-左下角消息栏回复“30”然后点击“点击进入互联网卡销户”，即可找到销户申请入口”，进入号码注销页面，再按步骤详细操作哦。销户申请确认后，号码没有欠费当月会进行预拆机（申请当月正常收取费用），次月就会实拆且不收取费用。只要申请成功后，您这边无需其他操作，等待系统自动完成拆机即可哦,0,2023/9/7 10:22,1360,,
